shouldReplace	verb	genre	number	noun	verbFreq	nounFreq
True	boycotter	masculine	singular	boycottage	0	38
True	boycotter	masculine	singular	boycott	0	581
True	braconner	masculine	singular	braconnage	0	116
True	brader	masculine	singular	bradage	0	5
True	brader	feminine	singular	braderie	0	78
True	brailler	masculine	singular	braillement	0	2
True	braire	masculine	singular	braiment	0	2
True	braiser	masculine	singular	braisage	0	1
True	brancher	masculine	singular	branchage	0	20
True	brancher	masculine	singular	branchement	0	162
True	brandir	masculine	singular	brandissement	0	1
True	branler	feminine	singular	branlée	0	2
True	branler	masculine	singular	branlement	0	1
True	branler	masculine	singular	branle	0	195
True	branler	feminine	singular	branlette	0	21
True	braquer	masculine	singular	braquage	0	190
True	braser	masculine	singular	brasage	0	57
True	braser	feminine	singular	brasure	0	16
True	brasser	masculine	singular	brassage	0	332
True	brasser	masculine	singular	brassement	0	1
True	braver	feminine	singular	bravade	0	26
True	bredouiller	masculine	singular	bredouillement	0	2
True	breveter	masculine	singular	brevetage	0	24
True	bricoler	masculine	singular	bricolage	0	268
True	brider	masculine	singular	bridage	0	25
True	briefer	masculine	singular	briefing	0	69
True	brigander	masculine	singular	brigandage	0	121
True	briguer	feminine	singular	brigue	0	267
True	brillanter	masculine	singular	brillantage	0	1
True	brimer	feminine	singular	brimade	0	7
True	brinder	feminine	singular	brinde	0	2
True	briquer	masculine	singular	bricage	0	5
True	briqueter	masculine	singular	briquetage	0	25
True	briser	feminine	singular	brisée	0	636
True	briser	masculine	singular	brisement	0	3
True	briser	masculine	singular	bris	0	263
True	briser	feminine	singular	brisure	0	134
True	brocanter	feminine	singular	brocante	0	134
True	brocher	masculine	singular	brochage	0	58
True	brocher	feminine	singular	brochure	0	593
True	broder	feminine	singular	broderie	0	223
True	bronzer	masculine	singular	bronzage	0	67
True	bronzer	feminine	singular	bronzette	0	1
True	brosser	masculine	singular	brossage	0	70
True	brouiller	masculine	singular	brouillage	0	110
True	brouter	masculine	singular	broutage	0	8
True	brouter	masculine	singular	broutement	0	4
True	broyer	masculine	singular	broiement	0	5
True	broyer	masculine	singular	broyage	0	167
True	bruire	masculine	singular	bruissement	0	26
True	bruisser	masculine	singular	bruissement	0	26
True	bruiter	masculine	singular	bruitage	0	40
True	brûler	masculine	singular	brûlage	0	31
True	brûler	masculine	singular	brûlement	0	7
True	brûler	feminine	singular	brûlerie	0	10
True	brûler	masculine	singular	brûlis	0	60
True	brunir	masculine	singular	brunissage	0	16
True	brunir	masculine	singular	brunissement	0	10
True	brusquer	feminine	singular	brusquerie	0	6
True	brutaliser	feminine	singular	brutalisation	0	1
True	bûcheronner	masculine	singular	bûcheronnage	0	8
True	budgétiser	feminine	singular	budgétisation	0	6
True	buissonner	masculine	singular	buissonnement	0	1
True	bureaucratiser	feminine	singular	bureaucratisation	0	38
True	buriner	masculine	singular	burinage	0	4
True	buser	masculine	singular	busage	0	2
True	butiner	masculine	singular	butinage	0	3
True	butter	masculine	singular	buttage	0	13
True	câbler	masculine	singular	câblage	0	142
True	caboter	masculine	singular	cabotage	0	146
True	cabrer	masculine	singular	cabrage	0	9
True	cadastrer	masculine	singular	cadastrage	0	4
True	cadastrer	feminine	singular	cadastration	0	16
True	cadenasser	masculine	singular	cadenassage	0	2
True	cadenasser	masculine	singular	cadenassement	0	2
True	cadencer	masculine	singular	cadençage	0	1
True	cadencer	masculine	singular	cadencement	0	25
True	cadrer	masculine	singular	cadrage	0	246
True	cafouiller	masculine	singular	cafouillage	0	18
True	cafouiller	masculine	singular	cafouillis	0	7
True	cailler	masculine	singular	caillage	0	11
True	caillouter	masculine	singular	cailloutage	0	1
True	calandrer	masculine	singular	calandrage	0	12
True	calcifier	feminine	singular	calcification	0	36
True	calciner	feminine	singular	calcination	0	68
True	calculer	masculine	singular	calcul	0	6675
True	caler	masculine	singular	calage	0	110
True	caler	feminine	singular	cale	0	810
True	calfater	masculine	singular	calfatage	0	23
True	calfeutrer	masculine	singular	calfeutrage	0	3
True	calfeutrer	masculine	singular	calfeutrement	0	1
True	calibrer	masculine	singular	calibrage	0	62
True	calmer	masculine	singular	calmage	0	3
True	calomnier	feminine	singular	calomnie	0	204
True	calorifuger	masculine	singular	calorifugeage	0	1
True	calquer	masculine	singular	calquage	0	2
True	cambrioler	masculine	singular	cambriolage	0	154
True	cambrioler	feminine	singular	cambriole	0	25
True	camionner	masculine	singular	camionnage	0	5
True	camoufler	masculine	singular	camouflage	0	417
True	camper	masculine	singular	campement	0	467
True	camper	masculine	singular	camping	0	1036
True	canailler	feminine	singular	canaillerie	0	2
True	canaliser	feminine	singular	canalisation	0	284
True	canarder	masculine	singular	canardage	0	1
True	cancériser	feminine	singular	cancérisation	0	12
True	canneler	masculine	singular	cannelage	0	1
True	canner	masculine	singular	cannage	0	5
True	cannibaliser	feminine	singular	cannibalisation	0	3
True	canoniser	feminine	singular	canonisation	0	276
True	canonner	feminine	singular	canonnade	0	56
True	canonner	masculine	singular	canonnage	0	5
True	canoter	masculine	singular	canotage	0	58
True	cantonner	masculine	singular	cantonnement	0	143
True	caoutchouter	masculine	singular	caoutchoutage	0	1
True	capitaliser	feminine	singular	capitalisation	0	451
True	capitonner	masculine	singular	capitonnage	0	3
True	capituler	feminine	singular	capitulation	0	1169
True	capoter	masculine	singular	capotage	0	13
True	capsuler	masculine	singular	capsulage	0	1
True	capter	masculine	singular	captage	0	166
True	capter	feminine	singular	captation	0	143
True	capturer	feminine	singular	capture	0	2220
True	caqueter	masculine	singular	caquetage	0	2
True	caqueter	masculine	singular	caquètement	0	1
True	caracoler	feminine	singular	caracolade	0	1
True	caractériser	feminine	singular	caractérisation	0	347
True	caramboler	masculine	singular	carambolage	0	64
True	carambouiller	feminine	singular	carambouille	0	7
True	caraméliser	feminine	singular	caramélisation	0	15
True	carbonater	feminine	singular	carbonatation	0	18
True	carbonater	feminine	singular	carbonation	0	2
True	carboniser	feminine	singular	carbonisation	0	33
True	carburer	feminine	singular	carburation	0	35
True	carder	masculine	singular	cardage	0	15
True	caréner	masculine	singular	carénage	0	245
True	caresser	feminine	singular	caresse	0	110
True	carguer	feminine	singular	cargue	0	37
True	carotter	masculine	singular	carottage	0	12
True	carreler	masculine	singular	carrelage	0	110
True	carrer	masculine	singular	carrement	0	9
True	carrosser	masculine	singular	carrossage	0	29
True	cartographier	feminine	singular	cartographie	0	1130
True	cartonner	masculine	singular	cartonnage	0	34
True	cascader	masculine	singular	cascadage	0	1
True	cascader	feminine	singular	cascade	0	1048
True	caserner	masculine	singular	casernement	0	111
True	casser	masculine	singular	cassage	0	48
True	casser	feminine	singular	cassation	0	1407
True	casser	masculine	singular	cassement	0	3
True	casser	feminine	singular	casse	0	1394
True	casser	feminine	singular	casserie	0	2
True	castrer	feminine	singular	castration	0	237
True	cataloguer	masculine	singular	catalogage	0	53
True	catalyser	feminine	singular	catalyse	0	212
True	catapulter	masculine	singular	catapultage	0	35
True	catcher	masculine	singular	catch	0	883
True	catéchiser	feminine	singular	catéchisation	0	1
True	catégoriser	feminine	singular	catégorisation	0	1802
True	cathétériser	masculine	singular	cathétérisme	0	56
True	catholiciser	feminine	singular	catholicisation	0	1
True	catir	masculine	singular	cati	0	12
True	causer	feminine	singular	causation	0	8
True	causer	feminine	singular	causerie	0	42
True	caustifier	feminine	singular	caustification	0	1
True	cautériser	feminine	singular	cautérisation	0	14
True	cautionner	masculine	singular	cautionnement	0	94
True	cavalcader	feminine	singular	cavalcade	0	128
True	cavaler	masculine	singular	cavalement	0	3
True	cavaler	feminine	singular	cavale	0	337
True	caver	masculine	singular	cavage	0	2
True	caviarder	masculine	singular	caviardage	0	8
True	céder	feminine	singular	cédation	0	1
True	céder	feminine	singular	cession	0	739
True	célébrer	feminine	singular	célébration	0	1104
True	cémenter	feminine	singular	cémentation	0	45
True	censurer	feminine	singular	censure	0	2380
True	centoniser	feminine	singular	centonisation	0	3
True	centraliser	feminine	singular	centralisation	0	421
True	centrer	masculine	singular	centrage	0	87
True	centrer	feminine	singular	centration	0	3
True	centrifuger	feminine	singular	centrifugation	0	87
True	centrifuger	masculine	singular	centrifugeage	0	2
True	cercler	masculine	singular	cerclage	0	28
True	certifier	feminine	singular	certification	0	885
True	césariser	feminine	singular	césarisation	0	3
True	cesser	feminine	singular	cessation	0	438
True	cesser	feminine	singular	cesse	0	4172
True	chahuter	masculine	singular	chahutage	0	1
True	chaîner	masculine	singular	chaînage	0	47
True	chalouper	masculine	singular	chaloupement	0	1
True	chaluter	masculine	singular	chalutage	0	24
True	chamailler	feminine	singular	chamaille	0	10
True	chamailler	feminine	singular	chamaillerie	0	1
True	chambarder	masculine	singular	chambardement	0	7
True	chambarder	masculine	singular	chambard	0	12
True	chambouler	masculine	singular	chamboulement	0	13
True	chambouler	masculine	singular	chamboulis	0	1
True	chambrer	masculine	singular	chambrage	0	18
True	chamoiser	masculine	singular	chamoisage	0	2
True	champagniser	feminine	singular	champagnisation	0	9
True	chanfreiner	masculine	singular	chanfreinage	0	1
True	changer	masculine	singular	changement	0	9042
True	changer	masculine	singular	change	0	7252
True	chanter	masculine	singular	chantage	0	418
True	chanter	masculine	singular	chant	0	11028
True	chantonner	masculine	singular	chantonnement	0	1
True	chantourner	masculine	singular	chantournage	0	3
True	chantourner	masculine	singular	chantournement	0	2
True	chaparder	masculine	singular	chapardage	0	1
True	chapeauter	masculine	singular	chapeautage	0	2
True	chaperonner	masculine	singular	chaperonnage	0	2
True	chapitrer	masculine	singular	chapitrage	0	45
True	chaptaliser	feminine	singular	chaptalisation	0	34
True	charbonner	masculine	singular	charbonnage	0	66
True	charcuter	masculine	singular	charcutage	0	15
True	charger	masculine	singular	chargement	0	1038
True	charger	feminine	singular	charge	0	19534
True	charlataner	feminine	singular	charlatanerie	0	7
True	charogner	masculine	singular	charognage	0	5
True	charpenter	masculine	singular	charpentage	0	2
True	charrier	masculine	singular	charriage	0	23
True	charroyer	masculine	singular	charroi	0	26
True	chasser	feminine	singular	chasse	0	9717
True	chatouiller	masculine	singular	chatouillement	0	3
True	chatouiller	feminine	singular	chatouille	0	18
True	chatouiller	masculine	singular	chatouillis	0	1
True	chatoyer	masculine	singular	chatoiement	0	12
True	chauffer	masculine	singular	chauffage	0	1222
True	chauffer	feminine	singular	chauffe	0	309
True	chauffer	feminine	singular	chaufferie	0	55
True	chauler	masculine	singular	chaulage	0	24
True	chausser	masculine	singular	chaussage	0	4
True	chavirer	masculine	singular	chavirage	0	36
True	chavirer	masculine	singular	chavirement	0	19
True	cheminer	masculine	singular	cheminement	0	439
True	chemiser	masculine	singular	chemisage	0	1
True	chenaler	masculine	singular	chenalage	0	2
True	chercher	feminine	singular	cherche	0	6026
True	chevaucher	masculine	singular	chevauchement	0	119
True	chever	masculine	singular	chevage	0	1
True	cheviller	masculine	singular	chevillage	0	3
True	chevronner	masculine	singular	chevronnage	0	1
True	chicaner	feminine	singular	chicane	0	119
True	chicaner	feminine	singular	chicanerie	0	1
True	chiffrer	masculine	singular	chiffrage	0	110
True	chiffrer	masculine	singular	chiffrement	0	1464
True	chiper	feminine	singular	chiperie	0	1
True	chipoter	masculine	singular	chipotage	0	9
True	chipoter	feminine	singular	chipoterie	0	1
True	chlorer	feminine	singular	chloration	0	29
True	choir	feminine	singular	chute	0	9494
True	choisir	masculine	singular	choix	0	15639
True	chômer	masculine	singular	chômage	0	3155
True	choquer	masculine	singular	choc	0	3347
True	chosifier	feminine	singular	chosification	0	7
True	chouanner	feminine	singular	chouannerie	0	186
True	christianiser	feminine	singular	christianisation	0	312
True	chromatiser	feminine	singular	chromatisation	0	1
True	chromer	masculine	singular	chromage	0	24
True	chromer	feminine	singular	chromisation	0	8
True	chronométrer	masculine	singular	chronométrage	0	63
True	chronophotographier	feminine	singular	chronophotographie	0	14
True	chuchoter	masculine	singular	chuchotage	0	1
True	chuchoter	masculine	singular	chuchotement	0	19
True	chuchoter	masculine	singular	chuchottement	0	1
True	chuinter	masculine	singular	chuintement	0	7
True	chuter	feminine	singular	chute	0	9494
True	cibler	masculine	singular	ciblage	0	58
True	cicatriser	feminine	singular	cicatrisation	0	119
True	ciller	masculine	singular	cillage	0	1
True	cimenter	feminine	singular	cimentation	0	11
True	cimenter	feminine	singular	cimenterie	0	89
True	cingler	masculine	singular	cinglage	0	9
True	cintrer	masculine	singular	cintrage	0	20
True	circoncire	feminine	singular	circoncision	0	426
True	circonscrire	feminine	singular	circonscription	0	8775
True	circuler	feminine	singular	circulation	0	5265
True	cirer	masculine	singular	cirage	0	71
True	cisailler	masculine	singular	cisaillage	0	10
True	cisailler	masculine	singular	cisaillement	0	272
True	ciseler	masculine	singular	ciselage	0	7
True	citer	feminine	singular	citation	0	3495
True	civiliser	feminine	singular	civilisation	0	6069
True	clamper	masculine	singular	clampage	0	1
True	claper	masculine	singular	clapage	0	9
True	clapoter	masculine	singular	clapotage	0	1
True	clapoter	masculine	singular	clapotement	0	4
True	clapoter	masculine	singular	clapotis	0	12
True	clapoter	masculine	singular	clapot	0	7
True	clapper	masculine	singular	clappement	0	1
True	claquer	masculine	singular	claquage	0	57
True	claquer	masculine	singular	claquement	0	84
True	clarifier	feminine	singular	clarification	0	269
True	classer	masculine	singular	classement	0	17965
True	classifier	feminine	singular	classification	0	30445
True	claudiquer	feminine	singular	claudication	0	32
True	claustrer	feminine	singular	claustration	0	6
